"Codigo";"Descripcion";"Diferencia";"Fecha";"GrupoBCV";"Unidad";"Suplidor";"Tipo";"ID";"PrecioMes1";"PrecioMes2";"PrecioMes3";"PrecioMes4";"PrecioMes5";"PrecioMes6";"PrecioMes7";"PrecioMes8";"PrecioMes9";"PrecioMes10";"PrecioMes11";"PrecioMes12";"PrecioUnitario";"PorcentajeDiferencia";"PrecioMes12daMoneda";"PrecioMes22daMoneda";"PrecioMes32daMoneda";"PrecioMes42daMoneda";"PrecioMes52daMoneda";"PrecioMes62daMoneda";"PrecioMes72daMoneda";"PrecioMes82daMoneda";"PrecioMes92daMoneda";"PrecioMes102daMoneda";"PrecioMes112daMoneda";"PrecioMes122daMoneda";"PrecioUnitario2daMoneda"
"1135";"BOLSA P/ESCOMBROS                                 80001";"0";"24/8/2018 00:00:00";"0";"PIEZA";"MATERIALES CARABOBO 985.6534/2662 987.1989";"0";"1135";"1.92";"1.92";"1.92";"1.92";"1.92";"1.92";"1.92";"1.92";"1.92";"0";"0";"0";"1.92";"";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0.223515715948778";"0";"0";"0";"0";"0.223515715948778"
"1398";"TRANSPORTE BLOQUES CONCRETO (Prom.e=10,15,20) Dist=35Km";"0";"24/8/2018 00:00:00";"0";"PIEZA";"BLOQUERA EL SELLA, C.A. (0239) 231.0202/1824";"0";"1398";"0.9";"0.9";"0.9";"0.9";"0.9";"0.9";"0.9";"0.9";"0.9";"0";"0";"0";"0.9";"";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0.10477299185099";"0";"0";"0";"0";"0.10477299185099"
"2689";"JUEGO DE FUTBOLITO CON MALLA CICLON                   *";"0";"24/8/2018 00:00:00";"0";"JUEGO";"CERCAS AMERICA 251.3001/2045/0769/3605";"0";"2689";"4990";"4990";"4990";"4990";"4990";"4990";"4990";"4990";"4990";"0";"0";"0";"4990";"";"580.908032596042";"580.908032596042";"580.908032596042";"580.908032596042";"580.908032596042";"580.908032596042";"580.908032596042";"580.908032596042";"0";"0";"0";"0";"580.908032596042"
"2702";"zz material reservado APV";"0";"24/8/2018 00:00:00";"0";"";"*** SIN SUPLIDOR ***";"0";"2702";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2878";"MALLA ELECTROSOLDADA 5""x5"" (ROLLO=120 M2) 2.35 K/M2";"0";"24/8/2018 00:00:00";"0";"M2";"DIPROSICA 251.18.30 FAX: 251.68.79";"0";"2878";"12.18";"12.18";"13.87";"13.87";"13.87";"13.87";"13.87";"13.87";"13.87";"0";"0";"0";"13.87";"";"1.61466821885914";"1.61466821885914";"1.61466821885914";"1.61466821885914";"1.61466821885914";"1.61466821885914";"1.61466821885914";"1.61466821885914";"0";"0";"0";"0";"1.61466821885914"
"2879";"MALLA ELECTROSOLDADA 5""x5"" (ROLLO=120 M2) 2.35 K/M2";"0";"24/8/2018 00:00:00";"0";"KG";"DIPROSICA 251.18.30 FAX: 251.68.79";"0";"2879";"5.18";"5.18";"5.9";"5.9";"5.9";"5.9";"5.9";"5.9";"5.9";"0";"0";"0";"5.9";"";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0.686845168800931";"0";"0";"0";"0";"0.686845168800931"
"2913";"MATERIALES DE LIMPIEZA";"0";"24/8/2018 00:00:00";"0";"S.G.";"VALOR ESTIMADO";"0";"2968";"56.9";"56.9";"56.93";"56.93";"56.93";"56.93";"56.93";"56.93";"56.93";"0";"0";"0";"56.93";"";"6.62747380675204";"6.62747380675204";"6.62747380675204";"6.62747380675204";"6.62747380675204";"6.62747380675204";"6.62747380675204";"6.62747380675204";"0";"0";"0";"0";"6.62747380675204"
"2946";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2897";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2947";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2898";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2948";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2899";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2949";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2900";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2950";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2901";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2951";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2902";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2952";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2903";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2953";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2904";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2954";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2906";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2955";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2907";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2956";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2908";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2957";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2909";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2958";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2910";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2959";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2911";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2960";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2912";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2961";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2913";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2962";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2914";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2963";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2915";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2964";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2916";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2965";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2917";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2966";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2918";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2967";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2919";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2968";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2920";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2969";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2921";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2970";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2922";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2971";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2923";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2972";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2924";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2973";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2925";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2974";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2926";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2975";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2927";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2976";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2928";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2977";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2929";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2978";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2930";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2979";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2931";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2980";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2933";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2981";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2934";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2982";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2935";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2983";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2936";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2984";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2937";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2985";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2938";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2986";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2939";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2987";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2941";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2988";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2942";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2989";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2943";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2990";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2944";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2991";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2945";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2992";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2946";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2993";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2947";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2994";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2948";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2995";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2949";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2996";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2950";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2997";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2951";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2998";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2952";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2999";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2953";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3000";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2967";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3001";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2973";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3002";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2974";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3003";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2975";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3004";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2979";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3005";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2982";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3006";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2983";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3007";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2984";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3008";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2986";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3009";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2988";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3010";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2989";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3011";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2990";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3012";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2991";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3013";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2992";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3014";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2993";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3015";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2994";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3016";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2995";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3017";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2996";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3018";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3019";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"2999";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3020";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3021";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3022";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3002";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3023";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3003";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3024";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3004";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3025";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3005";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3026";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3006";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3027";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3007";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3028";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3008";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3029";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3009";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3030";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3010";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3031";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3011";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3032";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3012";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3033";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3013";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3034";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3035";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3015";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3036";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3016";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3037";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3017";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3038";"zz material reservado APV";"0";"";"0";"";"*** SIN SUPLIDOR ***";"0";"3018";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
